sample_index,label_wm2,prediction_wm2,abs_error_wm2
384,54.900001525878906,50.80796813964844,4.092033386230469
385,1.25,2.0993728637695312,0.8493728637695312
386,377.75,381.2574768066406,3.507476806640625
387,72.44999694824219,67.17993927001953,5.270057678222656
388,217.2100067138672,245.721435546875,28.511428833007812
389,403.7300109863281,407.0735778808594,3.34356689453125
390,146.74000549316406,145.73373413085938,1.0062713623046875
391,42.97999954223633,39.10566711425781,3.8743324279785156
392,288.44000244140625,304.18756103515625,15.74755859375
393,262.1600036621094,300.69134521484375,38.531341552734375
394,88.91999816894531,86.49693298339844,2.423065185546875
395,272.92999267578125,276.866943359375,3.93695068359375
396,270.8699951171875,254.65560913085938,16.214385986328125
397,77.52999877929688,75.1152572631836,2.4147415161132812
398,151.0,142.02435302734375,8.97564697265625
399,220.25999450683594,217.17550659179688,3.0844879150390625
400,244.16000366210938,240.87326049804688,3.2867431640625
401,261.739990234375,266.36932373046875,4.62933349609375
402,68.20999908447266,65.31448364257812,2.8955154418945312
403,77.58999633789062,77.9623794555664,0.37238311767578125
404,127.55000305175781,122.52458953857422,5.025413513183594
405,76.69999694824219,74.04537200927734,2.6546249389648438
406,23.600000381469727,23.70081329345703,0.10081291198730469
407,66.62000274658203,64.03306579589844,2.5869369506835938
408,36.81999969482422,34.129432678222656,2.6905670166015625
409,8.380000114440918,6.238490581512451,2.141509532928467
410,0.2199999988079071,1.9318488836288452,1.711848884820938
411,72.58999633789062,71.9911117553711,0.5988845825195312
412,31.950000762939453,33.861576080322266,1.9115753173828125
413,70.79000091552734,72.40812683105469,1.6181259155273438
414,27.469999313354492,25.189496994018555,2.2805023193359375
415,0.8600000143051147,2.038275718688965,1.17827570438385
416,550.6400146484375,540.1397705078125,10.500244140625
417,192.91000366210938,180.12118530273438,12.788818359375
418,16.899999618530273,13.868946075439453,3.0310535430908203
419,200.49000549316406,196.46475219726562,4.0252532958984375
420,19.510000228881836,17.587299346923828,1.9227008819580078
421,522.1900024414062,552.8173828125,30.62738037109375
422,213.9199981689453,202.04823303222656,11.87176513671875
423,521.3499755859375,467.2140197753906,54.135955810546875
424,469.3399963378906,467.8566589355469,1.48333740234375
425,535.2100219726562,486.64154052734375,48.5684814453125
426,506.6400146484375,462.756591796875,43.8834228515625
427,115.0199966430664,108.55823516845703,6.461761474609375
428,35.91999816894531,33.43928146362305,2.4807167053222656
429,115.83000183105469,110.34895324707031,5.481048583984375
430,46.5,41.18132400512695,5.318675994873047
431,106.0199966430664,101.56539154052734,4.4546051025390625
432,14.15999984741211,11.510635375976562,2.649364471435547
433,175.61000061035156,166.62701416015625,8.982986450195312
